year,scenario,share_25_39,share_40_59,share_60_79,share_80,average_age,price,price_index,births,fertility_rate,theta,average_age_bridge,young_homeownership_proxy,old_homeownership_proxy,young_housing_burden_proxy
2033,low_immigration,0.308096944422718,0.37853466138116,0.304136011939847,0.0092323822562748,50.1780002425068,0.5055764364078641,0.9309663770786987,0.08007989760928344,0.19884234192035533,0.43581701311310195,50.472611370215745,0.40812511314184363,0.7606517661253605,0.9517141457837481
2034,low_immigration,0.306678398547389,0.381174214582167,0.302696040129217,0.0094513467412267,50.1852092423707,0.5122995777055621,0.937246482939361,0.0798216417330207,0.1985751525636531,0.434930888401291,50.475314903612436,0.4072646570222788,0.7605905597870155,0.9580669458209462
2035,low_immigration,0.305269634789146,0.383795555879553,0.301266007002827,0.009668802328473,50.1923687740729,0.5190001605078578,0.9435476678342611,0.07956533127063127,0.19830921694536965,0.4340508831797982,50.478000002264864,0.40640765364200737,0.7605295481470902,0.9644408543921872
2036,low_immigration,0.304321352312548,0.386189646788926,0.299624044760655,0.0098649561378712,50.1991482738839,0.5245917839929461,0.9488384092649108,0.07940711807360024,0.19808756681192313,0.4328918979617914,50.4677383919486,0.4056929216847266,0.7604786258973849,0.9697816260673542
2037,low_immigration,0.303376507994497,0.388575058575837,0.297988034578721,0.0100603988509443,50.2059031189322,0.5301216915249825,0.9540999323911189,0.07925038831473148,0.19786860673159892,0.4317371138875242,50.45751396662449,0.4049864711812243,0.7604282583925099,0.9751049084228682
2038,low_immigration,0.302435082222799,0.390951839451784,0.296357943481029,0.0102551348443875,50.2126335837627,0.5355897238478065,0.9593312711909877,0.0790951360218297,0.197652334623985,0.43058650815945504,50.44732654347539,0.4042883120439657,0.7603784473265554,0.9804098768058778
2039,low_immigration,0.301497058056274,0.393320033797623,0.294733740373827,0.0104491677722763,50.2193397672638,0.5410447334870696,0.9645787319847456,0.07894058181576666,0.1974368131344236,0.42944005862305185,50.43717590854618,0.4035922014607929,0.7603287478237201,0.9857312591814374
2040,low_immigration,0.300562411884276,0.395679682888375,0.293115405613411,0.0106424996139379,50.2260219382537,0.5464872317388654,0.9698427617900792,0.07878671265270339,0.19722202015460827,0.42829775292197264,50.42706214251849,0.40289807405809536,0.7602791552755933,0.9910694119690844
2041,low_immigration,0.299615108776062,0.396881253423214,0.292839527628303,0.0106641101724227,50.2402229264965,0.5501671219244599,0.9734182513203586,0.07860125756985487,0.19707692248023853,0.42821100770424386,50.43878150924395,0.4024289669492063,0.7602456197943013,0.9946818753524689
2042,low_immigration,0.298670773564314,0.398079075342869,0.292564498923649,0.0106856521691665,50.2543790922149,0.5538643039762974,0.9770238169171916,0.07841616144906001,0.19693125049233678,0.4281245199488869,50.450463832256986,0.4019578352646886,0.7602119234947777,0.9983206145920012
2043,low_immigration,0.297729370607867,0.399273163567456,0.292290338152342,0.0107071276723364,50.2684915994994,0.5575791774317622,0.980660086719301,0.07823141255220753,0.19678498989802373,0.42803831365103057,50.462110171415496,0.40148463145550206,0.7601780626897117,1.0019861769479779
2044,low_immigration,0.296790899094337,0.400463545197137,0.292017019244716,0.0107285364638097,50.2825598678651,0.561295366846025,0.984311185237565,0.07804726850543775,0.1966387861775569,0.42795236527352265,50.4737200128896,0.4010114436504809,0.7601441866151345,1.0056666130899654
2045,low_immigration,0.295855331452418,0.401650226820198,0.291744562805735,0.0107498789216485,50.2965850026759,0.5650127800181508,0.9879770862156911,0.07786372467571946,0.1964926429889728,0.42786669783678255,50.485294262807635,0.40053828458877705,0.7601102961082847,1.0093619283939328
2046,low_immigration,0.293968271416313,0.40174528573375,0.293659021545883,0.0106274213040537,50.3526962269062,0.5687905428931117,0.9917164882130929,0.07743906945871311,0.19634423853733807,0.4297625578524961,50.55287203090581,0.4000576340580845,0.7600758520544547,1.0131321226705496
2047,low_immigration,0.292088132009952,0.401839989512885,0.295566465442634,0.0105054130345291,50.4086018520233,0.5727217057719827,0.9956227603232378,0.07701398883737576,0.19618992697127358,0.431651470827954,50.620202096231665,0.3995576704195802,0.7600400057706391,1.017039468786679
2048,low_immigration,0.290214870551677,0.401934347753327,0.297466930532547,0.0103838511624479,50.4643028828217,0.5768099287524819,0.9997014197257048,0.0765884540988321,0.1960295789004764,0.4335334729427439,50.6872858364512,0.39903795387609275,0.7600027234481345,1.021089025981858
