year,scenario,share_25_39,share_40_59,share_60_79,share_80,average_age,price,price_index,births,fertility_rate,theta,average_age_bridge,young_homeownership_proxy,old_homeownership_proxy,young_housing_burden_proxy,case
2034,low_immigration,0.306678398547389,0.381174214582167,0.302696040129217,0.0094513467412267,50.1852092423707,0.6136529272475262,1.0372203282347214,0.0782578586333921,0.19468487342577426,0.434930888401291,50.475314903612436,0.3943646613964022,0.7596665569941503,1.0597855002621548,baseline
2035,low_immigration,0.305269634789146,0.383795555879553,0.301266007002827,0.009668802328473,50.1923687740729,0.61596714332395,1.039623459803454,0.07807328273259416,0.19459042419358433,0.4340508831797982,50.478000002264864,0.39407175243763876,0.7596454306585171,1.062186886214438,baseline
2036,low_immigration,0.304321352312548,0.386189646788926,0.299624044760655,0.0098649561378712,50.1991482738839,0.6181972434784524,1.0419445113685637,0.0779691270004754,0.19450038017572577,0.4328918979617914,50.4677383919486,0.39378956198250437,0.759625071010846,1.0645049998027751,baseline
2037,low_immigration,0.303376507994497,0.388575058575837,0.297988034578721,0.0100603988509443,50.2059031189322,0.6203429140262038,1.044182581240648,0.07786660748328493,0.19441364845363016,0.4317371138875242,50.45751396662449,0.3935181218736636,0.7596054810485751,1.0667500671809615,baseline
2038,low_immigration,0.302435082222799,0.390951839451784,0.296357943481029,0.0102551348443875,50.2126335837627,0.6224038137151593,1.04633675580393,0.07776572203925712,0.19433023682438427,0.43058650815945504,50.44732654347539,0.3932574676680284,0.759586664016428,1.06892105858922,baseline
2039,low_immigration,0.301497058056274,0.393320033797623,0.294733740373827,0.0104491677722763,50.2193397672638,0.6243785557195025,1.048405042440428,0.07766646936396256,0.1942501543047968,0.42944005862305185,50.43717590854618,0.39300776734954135,0.7595686327020443,1.0710046592179654,baseline
2040,low_immigration,0.300562411884276,0.395679682888375,0.293115405613411,0.0106424996139379,50.2260219382537,0.6262657163053864,1.0503854191712807,0.07756886300187113,0.19417345066497263,0.42829775292197264,50.42706214251849,0.3927691936936526,0.7595514002274639,1.0729988130812071,baseline
2041,low_immigration,0.299615108776062,0.396881253423214,0.292839527628303,0.0106641101724227,50.2402229264965,0.6281051505023463,1.0523193121204242,0.07741402610829065,0.19410017719713854,0.42821100770424386,50.43878150924395,0.39253670282166975,0.759534602750715,1.074945848752803,baseline
2042,low_immigration,0.298670773564314,0.398079075342869,0.292564498923649,0.0106856521691665,50.2543790922149,0.6298952129324985,1.0542047163777843,0.07726042651506775,0.194028783429643,0.4281245199488869,50.450463832256986,0.3923104989405009,0.7595182553606694,1.0768351898866289,baseline
2043,low_immigration,0.297729370607867,0.399273163567456,0.292290338152342,0.0107071276723364,50.2684915994994,0.6316342175044292,1.0560395781534184,0.07710807851903437,0.19395933113566194,0.42803831365103057,50.462110171415496,0.39209079131871716,0.7595023735191267,1.0786646405396125,baseline
2044,low_immigration,0.296790899094337,0.400463545197137,0.292017019244716,0.0107285364638097,50.2825598678651,0.6333212107109837,1.0578226133088446,0.07695700424659711,0.19389188363277074,0.42795236527352265,50.4737200128896,0.3918776966230744,0.7594869659979208,1.0804413616262971,baseline
2045,low_immigration,0.295855331452418,0.401650226820198,0.291744562805735,0.0107498789216485,50.2965850026759,0.6349552212583475,1.0595525195738698,0.07680720823805391,0.19382647580954765,0.42786669783678255,50.485294262807635,0.3916713337752722,0.759472041730966,1.0821640367910994,baseline
2046,low_immigration,0.293968271416313,0.40174528573375,0.293659021545883,0.0106274213040537,50.3526962269062,0.6365281995706424,1.0612204842000734,0.07642107362578222,0.19376314325755087,0.4297625578524961,50.55287203090581,0.39147271539844514,0.7594576743053494,1.083823677952149,baseline
2047,low_immigration,0.292088132009952,0.401839989512885,0.295566465442634,0.0105054130345291,50.4086018520233,0.6380356746318565,1.0628214540223138,0.07603743461988485,0.1937021958005431,0.431651470827954,50.620202096231665,0.3912824017737891,0.7594439046295786,1.0853803949596357,baseline
2048,low_immigration,0.290214870551677,0.401934347753327,0.297466930532547,0.0103838511624479,50.4643028828217,0.6394731082715654,1.0643502878686883,0.07565633566495489,0.19364380435745548,0.4335334729427439,50.6872858364512,0.3911009614313455,0.7594307742290726,1.0868289708508745,baseline
2049,low_immigration,0.288348446457025,0.40202836463203,0.299360455093752,0.0102627338171916,50.5198007205246,0.6408390146952838,1.065805084095546,0.07527782116364351,0.19358814233518426,0.4354086030512955,50.75412467030137,0.3909285775187761,0.7594182967483096,1.0882023601158728,baseline
2050,low_immigration,0.286488839639993,0.402122035007058,0.301247067381081,0.0101420579718679,50.5750958013822,0.6421318991905692,1.0671839381211963,0.07490189211267248,0.19353526490064157,0.43727688687165506,50.82071942206371,0.3907654343984097,0.7594064859115714,1.0894986579043449,baseline
2051,low_immigration,0.285268421217712,0.400337712331049,0.304304388600118,0.01008947785112,50.6489084906279,0.6434489270532963,1.0685903750573766,0.07456008376149832,0.1934852276215064,0.4401642166234574,50.901619475151506,0.390599269847504,0.7593944541115946,1.0908235768062817,baseline
2052,low_immigration,0.284053692663063,0.39856170183649,0.307347462215668,0.0100371432847789,50.7223772197109,0.6447907639705593,1.0700252115150368,0.0742195913529535,0.19343426924600038,0.4430380910509428,50.982142492895505,0.39043000132756167,0.7593821952440316,1.092182588365164,baseline
2053,low_immigration,0.282844621256646,0.396793955396585,0.31037637238744,0.0099850509593291,50.7955039512566,0.6461580662169208,1.071489260060749,0.07388040007341695,0.1933823647623395,0.4458985878235953,51.06229063001704,0.39025754756994485,0.7593697032892559,1.0935763490475967,baseline
2054,low_immigration,0.281641158502905,0.395034410172073,0.313391229988063,0.0099332013369583,50.8682913729775,0.6475510657753222,1.0729828841941997,0.07354249163325975,0.1933294895639575,0.44874581441708344,51.142066966737616,0.3900818808925515,0.7593569761029617,1.0950003975487657,baseline
2055,low_immigration,0.280443265598588,0.393283005852926,0.316392136213604,0.0098815923348829,50.9407421341001,0.6489699912961358,1.0745064476478903,0.07320585609740579,0.19327563548745863,0.45157986585385,51.22147414251076,0.3899029740857129,0.7593440115705209,1.0964550934939135,baseline
2056,low_immigration,0.279362337107911,0.392104508676593,0.318606593876568,0.0099265603389289,51.0200820278884,0.6504003645586784,1.0760444926680397,0.072919298911429,0.19322079452300214,0.4537754882277606,51.28605106848029,0.3897226538603655,0.7593309419587176,1.0979246539308136,baseline
2057,low_immigration,0.278285683549396,0.390930673423621,0.320812293348562,0.0099713496784204,51.0991080578142,0.651842858312414,1.077597800176302,0.07263378305371376,0.19316552685706762,0.45596242619187477,51.350372570048606,0.3895408361952149,0.7593177611085251,1.0994171110405626,baseline
2058,low_immigration,0.277213285456334,0.389761477707442,0.323009275124847,0.010015961711377,51.1778218346829,0.6532981547921257,1.07916716613084,0.07234929494206924,0.19310980688184004,0.4581407203341515,51.41443983920809,0.38935743593939987,0.7593044627732191,1.1009332726999974,baseline
2059,low_immigration,0.276145117950686,0.388596889214025,0.325197595580156,0.0100603972551329,51.2562251489749,0.654766304958683,1.0807527092084062,0.07206581947704983,0.19305360865631419,0.4603104258591571,51.47825446374767,0.38917244754436264,0.7592910464738604,1.1024659927803995,baseline
2060,low_immigration,0.27508115529481,0.387436886444846,0.327377298607063,0.0101046596532808,51.3343198581658,0.6562473575319469,1.0823545466994053,0.07178335112408249,0.1929969306403646,0.46247158914008796,51.54181787390714,0.3889858657580233,0.759277511751802,1.104015384219857,baseline
2061,low_immigration,0.274512418146558,0.386309050789712,0.328895705635445,0.010282825428285,51.3991748305726,0.6577647677757976,1.0839981692855454,0.07159795818582297,0.1929397713862172,0.46408381523537323,51.58757297070683,0.3887947373848953,0.7592636442331054,1.1056074403262768,baseline
2062,low_immigration,0.273944818407147,0.38518349494214,0.330411054391763,0.0104606322589507,51.4638993508479,0.6593203371886276,1.085685715888896,0.07141247880558253,0.19288122651321601,0.46569279522457024,51.633236049608215,0.3885988380835944,0.7592494274137914,1.1072586936024473,baseline
2063,low_immigration,0.273378372807482,0.384060197774226,0.331923347358514,0.0106380820597781,51.5284933872011,0.6609158833603737,1.0874193602636366,0.07122689322695085,0.1928212278196586,0.4672985305553406,51.67880692586259,0.38839794172422154,0.7592348446391484,1.1089712588682745,baseline
2064,low_immigration,0.272813067018283,0.382939158338101,0.333432600118706,0.010815174524911,51.592957536219,0.6625519761791313,1.0891999354659059,0.07104117670747928,0.1927597066017992,0.46890103712651293,51.724286152564005,0.38819197948125145,0.7592198906549247,1.1107314749027775,baseline
2065,low_immigration,0.27224888650074,0.381820371743136,0.334938829695602,0.0109919120605225,51.6572924937266,0.6642291857930092,1.0910282849031308,0.07085532222200283,0.19269664236591283,0.47050033460540114,51.76967439799505,0.38798088263426317,0.759204560202453,1.1125401877106376,baseline
2066,low_immigration,0.27175560568019,0.380925997527261,0.33610610444101,0.0112122923515391,51.6947570848931,0.6659437488761899,1.0929005263024683,0.07069346540736653,0.1926320146737099,0.47182321626126567,51.80837390613882,0.3877651278588602,0.7591888876334996,1.1143934263699367,baseline
2067,low_immigration,0.271262171150366,0.380031337288289,0.337273750182599,0.0114327413787465,51.7322334773484,0.6676965259587987,1.0948178170993643,0.07053113890399133,0.1925659700499248,0.47314651673265606,51.847085620572365,0.3875446098518032,0.7591728650360424,1.1162960017345929,baseline
2068,low_immigration,0.270768569187499,0.379136402435432,0.338441766570723,0.0116532618063448,51.7697219663145,0.669488380555517,1.096781330077019,0.07036833213943645,0.1924984768368329,0.4744702401612362,51.885809855726684,0.38731922309967737,0.7591564844683243,1.1182490721967329,baseline
2069,low_immigration,0.270274821478499,0.378241168958365,0.339610156038431,0.0118738535247042,51.8072222632237,0.6713198649768363,1.0987919086062632,0.07020503973394786,0.1924295033405025,0.47579438538504687,51.92454627739832,0.3870889013923131,0.7591397408311849,1.1202498068547688,baseline
2070,low_immigration,0.269780906572645,0.377345648542187,0.340778930390431,0.0120945144947367,51.8447348651909,0.6731915311875993,1.1008504061034339,0.07004125420409726,0.19235902992087342,0.47711896441075413,51.963295434876784,0.38685357870551035,0.7591226290265617,1.1222990662025958,baseline
2071,low_immigration,0.269541927527949,0.377256712785229,0.340906216921671,0.0122951427651514,51.8579841432873,0.6750886300721685,1.102940810405821,0.06996481247028154,0.19228703701705502,0.4774499345889479,51.97614246103145,0.3866151122954253,0.7591052838554899,1.1243805175697867,baseline
2072,low_immigration,0.269302527154367,0.377167615423019,0.341033737510104,0.0124961199125094,51.8712566941407,0.6770126870255947,1.1050649741920477,0.06988797390422011,0.19221409335137635,0.47778149260719704,51.98901218233217,0.3863733127717053,0.7590876913359721,1.1265094115467909,baseline
2073,low_immigration,0.269062711640913,0.377078370117631,0.341161473078725,0.0126974451627302,51.8845521392696,0.6789652559770281,1.107224797665901,0.06981072030155867,0.19214014140849206,0.47811361967117266,52.00190408532176,0.38612798737711657,0.7590698372218133,1.1286877735804373,baseline
2074,low_immigration,0.268822479449035,0.376988972289823,0.34128942905019,0.0128991192109516,51.8978706602501,0.6809467667708633,1.1094209506855564,0.06973303079838455,0.1920651226824813,0.4784463215176722,52.014818326579686,0.38587908476542687,0.7590517175427051,1.130902953056937,baseline
2075,low_immigration,0.268581829548039,0.376899409307499,0.341417616147534,0.0131011449969281,51.9112125132514,0.6829576534852417,1.1116541151037587,0.06965490000652622,0.1919890219401786,0.4787796105978101,52.027755228266315,0.38562655315807526,0.7590333282882255,1.1331556359788846,baseline
2076,low_immigration,0.268444745557444,0.376750775277442,0.341718478079608,0.0130860010855063,51.9233211137509,0.6850056681433049,1.1139331319595653,0.06959345282078949,0.19191182383017932,0.4790573194149863,52.035709547444846,0.3853694222149971,0.7590145985197345,1.1354548270084566,baseline
2077,low_immigration,0.268307472588528,0.376601939495684,0.342019751332634,0.013070836583153,51.9354461414541,0.6870916478995566,1.1162591991437263,0.06953148154609612,0.19183323228129057,0.47933540823592913,52.04367477213956,0.3851075904738963,0.7589955205265435,1.137804375428557,baseline
2078,low_immigration,0.268170019129755,0.376452901319436,0.342321427641771,0.0130556519090367,51.9475873045448,0.6892164405380754,1.118633540070512,0.06946897756339966,0.19175321692566932,0.47961386872626366,52.051650601290255,0.38484095532463614,0.7589760864980779,1.1402055284783774,baseline
2079,low_immigration,0.268032389881552,0.376303671031799,0.342623492095181,0.0130404469914683,51.9597441553228,0.6913806790029884,1.121057151496609,0.06940593195483916,0.19167174707280255,0.4798926866957515,52.059636652216255,0.384569441299591,0.7589562905861623,1.1426566572188115,baseline
2080,low_immigration,0.267894565197544,0.376154243753581,0.342925970204021,0.0130252208448536,51.9719176856071,0.6935850018369534,1.1235310490064874,0.0693423334441117,0.1915888003522155,0.48017188716435555,52.06763374889142,0.38429297239968285,0.7589361268890185,1.1451587904708325,baseline
2081,low_immigration,0.267855324547125,0.375986974696808,0.343079680630376,0.0130780201256916,51.9823924409467,0.6958357143641375,1.1260626422888314,0.06929624666047447,0.1915043542547597,0.4803636319983921,52.073005046866456,0.3840107623596377,0.7589155376619164,1.1477194735825949,baseline
2082,low_immigration,0.267816041455026,0.375819555877576,0.343233536089957,0.0131308665774395,51.9928770007969,0.6981338395870166,1.1286534511109143,0.0692495292454681,0.19141816940412099,0.480555556182403,52.07838142694802,0.38372268795374376,0.7588945134715658,1.1503430579604577,baseline
2083,low_immigration,0.267776729879954,0.375651982920371,0.343387525683365,0.0131837615163097,52.0033707999481,0.7004804136806734,1.1313050299063387,0.06920217080693347,0.1913302090354187,0.48074764899771416,52.08376246701554,0.38342862457474486,0.7588730447603581,1.1530311313263926,baseline
2084,low_immigration,0.267737369550367,0.375484253951886,0.343541672893367,0.01323670360438,52.0138747476149,0.702876246857737,1.134018697479728,0.06915415439574667,0.19124043600060292,0.4809399334154173,52.08914895066951,0.38312847620000995,0.7588511240342528,1.1557822185097564,baseline
2085,low_immigration,0.267697990122097,0.375316375162493,0.343695939139636,0.0132896955757746,52.0243876504314,0.7053221587388726,1.1367958021775124,0.06910547618038633,0.19114882191528906,0.481132372725555,52.094539670717175,0.3828221458847369,0.7588287437095814,1.1585976855891462,baseline
2086,low_immigration,0.267743704821119,0.375019612366327,0.343836092270927,0.0134005905416279,52.0260138809124,0.7078277203853556,1.1396476854320108,0.06906623877462657,0.19105533814754155,0.48135145880813157,52.099925022568655,0.3825084414110355,0.7588058161147909,1.1614890840967218,baseline
2087,low_immigration,0.267789472105565,0.37472251508567,0.343976402521768,0.013511610286998,52.0276421118716,0.710394077510065,1.1425761845691866,0.06902619380836136,0.19095962194630514,0.48157079071205466,52.10531640234146,0.3821872266133135,0.7587823306586384,1.1644598714053662,baseline
2088,low_immigration,0.267835293610927,0.37442507636748,0.344116876605206,0.0136227534163877,52.0292721509659,0.7130223866802792,1.1455831779558767,0.06898532688381537,0.19086163297866218,0.4817903729777953,52.11071387311276,0.381858364356258,0.758758276645165,1.1675119467096742,baseline
2089,low_immigration,0.267881166557714,0.374127309670727,0.344257501963441,0.0137340218081172,52.0309038143028,0.7157136813944585,1.1486704323997126,0.06894362365126451,0.19076133066748024,0.48201019641074533,52.11611728965636,0.3815217332997329,0.7587336444992752,1.1706454949496374,baseline
2090,low_immigration,0.267927098932979,0.373829208044134,0.344398278956138,0.0138454140667499,52.0325371304215,0.7184690047939807,1.151839755169964,0.06890107260515624,0.1906586793042867,0.48223025888065235,52.12152647683155,0.38117721129554233,0.7587084245521899,1.1738623486184125,baseline
2091,low_immigration,0.267828745441908,0.37349285306758,0.344870469793501,0.0138079316970112,52.0429833529137,0.7212831378591793,1.1550857507002943,0.06882834908483428,0.19055364298376612,0.4826362495251749,52.13154826739549,0.380825459206816,0.7586826644543866,1.177156999958971,baseline
2092,low_immigration,0.267730354615262,0.373156351238823,0.345342860273249,0.0137704338726661,52.0534340240205,0.7241565839268091,1.1584096004729485,0.06875486198403247,0.19044642449782215,0.4830424115390342,52.141574232814214,0.38046642230612415,0.7586563594803729,1.1805259668111476,baseline
2093,low_immigration,0.267631917043271,0.372819698311961,0.34581546547654,0.0137329191682277,52.0638894881578,0.7270898450633618,1.1618125067006304,0.0686806049673376,0.1903370084350356,0.4834487586238003,52.1516047959045,0.3801000463230738,0.7586295049124383,1.1839704413232026,baseline
2094,low_immigration,0.267533442052522,0.372482895937942,0.34628827459708,0.0136953874124563,52.0743492982089,0.73008380735883,1.1652961418740557,0.06860557562138733,0.1902253795519655,0.4838552795007044,52.1616395721024,0.3797262293540295,0.7586020925127422,1.1874967992553016,baseline
2095,low_immigration,0.26743491648768,0.372145947416293,0.346761297834217,0.0136578382618094,52.0848139277266,0.7331393607785702,1.168862211869531,0.0685297621253223,0.1901115081252398,0.48426198501327183,52.171678985135095,0.3793448693997649,0.7585741140028598,1.191106770389986,baseline
2096,low_immigration,0.267157147217914,0.371913182480118,0.347244673012071,0.0136849972898974,52.1037803588507,0.7362445223934589,1.1724973588815564,0.06842406471098751,0.18999536444341994,0.4847631311890845,52.187035801269815,0.3789574705586597,0.7585456789853399,1.1947867333166833,baseline
2097,low_immigration,0.266879353754737,0.37168041214601,0.347728074007483,0.0137121600917702,52.1227481081212,0.7393995387176753,1.1762024489253025,0.06831778818772805,0.18987740781211618,0.48526430762611744,52.20239367224077,0.37856400991263744,0.7585167850931435,1.1985328467234047,baseline
2098,low_immigration,0.266601539962364,0.371447613695912,0.34821152238286,0.0137393239588637,52.1417174386142,0.7426046539730007,1.1799783612223362,0.06821093193020637,0.18975763234119755,0.4857655307131967,52.21775287906116,0.3781644650395967,0.7584874299777384,1.2023459873741449,baseline
2099,low_immigration,0.266323696366407,0.371214797940434,0.348695015391448,0.0137664903017112,52.1606886280113,0.7458604900315713,1.183826438273863,0.06810349444063657,0.18963603230312892,0.4862668006688823,52.233113575619036,0.3777587666833475,0.7584576078288107,1.2062322484355426,baseline
2100,low_immigration,0.266045829887082,0.370981959151575,0.349178553119518,0.0137936578418253,52.1796614354714,0.7491676701510109,1.187748046693728,0.06799547144760772,0.18951258773262383,0.4867681153821467,52.24847560354211,0.37734684571354926,0.7584273128196312,1.2101930137817827,baseline
2020,medium_immigration,0.31886598407606,0.383868770453639,0.291250211726979,0.0060150337433209,49.5040238818664,0.5771085424348712,1.0,0.08131471645798112,0.19601787182718658,0.41970882331186093,49.928308042379754,0.39899999999999997,0.7599999999999999,1.0,baseline
2021,medium_immigration,0.318413705093974,0.380356332178792,0.295014759286662,0.0062152034405733,49.6060054008664,0.578290164789644,1.0011823207455184,0.08105393652555049,0.19601787182718658,0.4233449106904157,50.01761905152624,0.39884983301800897,0.7599892234385879,1.0124965682069398,baseline
2022,medium_immigration,0.317968115031207,0.376895759772462,0.298723708859821,0.0064124163365084,49.7064806470251,0.5806777232117728,1.0035755578873735,0.08077791734568886,0.19597155348062428,0.42692729542201546,50.10561086241372,0.39854646721642834,0.759967447560989,1.0261383042238172,baseline
2023,medium_immigration,0.317529045662669,0.373485929681351,0.302378285344594,0.0066067393113855,49.8054832057641,0.5832280578791895,1.0061382779318737,0.08048637245354433,0.1958779971129293,0.4304571653409812,50.19231295679241,0.3982225049190406,0.7599441855793395,1.0286844038620075,baseline
2024,medium_immigration,0.317096373440077,0.370125718455318,0.305979674440901,0.0067982336637039,49.9030447017209,0.5859422656292415,1.008872855670721,0.0801961577816698,0.1957781116998938,0.4339356612781329,50.27775308035964,0.397877824158438,0.7599194271929248,1.0314015513420116,baseline
2025,medium_immigration,0.316669956768509,0.366814051836025,0.309529030457215,0.0069869609382504,49.9991965204611,0.5888216371847318,1.0117819616630723,0.0799071980488056,0.19567186404670997,0.4373638987406426,50.36195867431201,0.39751227972520786,0.7598931603104309,1.0342947056544698,baseline
2026,medium_immigration,0.315405146575553,0.367275201701207,0.309943975144682,0.0073756765785582,50.0555088217958,0.5916864361218294,1.014684669403216,0.07963639503249553,0.19555921408602323,0.4382769145645833,50.4042475734675,0.39714869878705555,0.759867024414911,1.0371812109534075,baseline
2027,medium_immigration,0.314152846255314,0.367731793510943,0.310354811399298,0.0077605488344443,50.1112642016156,0.5945369005868987,1.0175811181475383,0.07936833095778192,0.19544719861353763,0.439180897272071,50.446118157968485,0.3967870497704248,0.7598410173632317,1.0400635682334023,baseline
2028,medium_immigration,0.31291286975059,0.368183890123625,0.310761606382266,0.0081416337435197,50.1664709200201,0.5973732923372743,1.0204714739893517,0.07910296238412022,0.1953358073093609,0.4400759856506187,50.48757673618738,0.3964272981423177,0.7598151367960202,1.0429421804642716,baseline
2029,medium_immigration,0.311685029471742,0.36863156185936,0.311164419486225,0.008518989182673,50.2211372148837,0.6001956742662796,1.0233557025192372,0.07884024573947829,0.19522502895893054,0.4409623133812469,50.52862954404055,0.396069434619233,0.759789382167784,1.0458148636409899,baseline
2030,medium_immigration,0.310469154526731,0.369074865552124,0.311563312846218,0.0088926670749281,50.2752709214009,0.6030041084917889,1.0262337692379186,0.07858014335538295,0.1951148601369404,0.4418400087500219,50.56928239849192,0.3957134500231433,0.7597637529397981,1.0486815781234098,baseline
2031,medium_immigration,0.308862022578101,0.371617612480378,0.310361993470815,0.0091583714707055,50.2937749848994,0.6057006694915714,1.0290048056519483,0.078346581352539,0.19500529745955542,0.4412390250606533,50.58148480415603,0.3953717499589119,0.7597391428856938,1.0514392525460035,baseline
2032,medium_immigration,0.307268065172471,0.374139508032562,0.309170530809959,0.009421895985008,50.3121276170529,0.608284464067467,1.031666980462725,0.07811655638827483,0.194900157077873,0.44064297433959965,50.593587303223686,0.39504443516653626,0.7597155603726282,1.0540894340354243,baseline
2033,medium_immigration,0.305687127768889,0.376640808727302,0.307988793612055,0.0096832698917533,50.3303301387043,0.6107545840191562,1.0342184716019245,0.07789004663689708,0.19479946670269843,0.44005178798809413,50.60559086798398,0.3947316086159206,0.7596930138978794,1.0566304469948014,baseline
2034,medium_immigration,0.304119055088015,0.379121755849189,0.30681667356398,0.0099425154988161,50.3483845526336,0.6131097913899117,1.036657141228277,0.07766702985371399,0.19470325486027823,0.4394654118933143,50.61749672995323,0.39443341537134563,0.7596715149618959,1.0590568780909364,baseline
2035,medium_immigration,0.302563674614341,0.381582608989884,0.305654053415348,0.0101996629804273,50.3662931450651,0.6153488101905632,1.038980836485237,0.07744748667033353,0.1946115631490816,0.4388837935640466,50.62930648345904,0.3941500056393422,0.7596510754057589,1.0613665502346572,baseline
2036,medium_immigration,0.301506749844363,0.38386374568941,0.304192906341232,0.0104365981249948,50.3808217971257,0.6174995299176702,1.0412177977424313,0.07731814967188834,0.1945244348689803,0.4379405415429497,50.625806247360615,0.3938778396276422,0.7596314407953104,1.0635883327263922,baseline
2037,medium_immigration,0.300454657865201,0.386134444698115,0.302738447488792,0.0106724499478928,50.395284061859,0.6195617848840524,1.0433672699349732,0.07719070842661199,0.1944407793543313,0.4370016090132362,50.622322160545586,0.39361693034970324,0.7596126127783501,1.0657339206178753,baseline
2038,medium_immigration,0.299407381998172,0.388394776118146,0.30129061698055,0.0109072249031326,50.4096799558222,0.6215353827702124,1.0454284907148392,0.07706515828457122,0.19436059859820606,0.43606695039558857,50.61885351418856,0.3933672944651992,0.7595945932406057,1.0678024052935766,baseline
2039,medium_immigration,0.29836485735813,0.39064482269919,0.299849390936088,0.0111409290065918,50.4240107653401,0.6234189623840145,1.0473994941958866,0.07694148636593386,0.19428389580393998,0.43513655934469236,50.615401149655526,0.39312909671466395,0.7595773947355307,1.0697791441689732,baseline
2040,medium_immigration,0.297327083700321,0.392884634819615,0.298414708990492,0.0113735724895724,50.4382761950703,0.6252111290087756,1.0492782916683687,0.07681970885376657,0.19421071975101226,0.4342103907770098,50.6119641759862,0.3929025062433505,0.7595610301194262,1.0716621161103523,baseline
2041,medium_immigration,0.296284625460294,0.393995467696537,0.298292930215669,0.0114269766274991,50.4586805105836,0.626951006316586,1.0511054962525783,0.07664370961815552,0.19414112063105768,0.43430522233980723,50.62940044589691,0.39268257100727694,0.7595451422388034,1.0734928121644005,baseline
2042,medium_immigration,0.295246356326899,0.395101856407939,0.298171621409823,0.0114801658553389,50.4790025297447,0.6286369619386772,1.0528791081687707,0.0764692237274825,0.19407357603761002,0.4343996550896109,50.64676625106356,0.39246949345171456,0.7595297460655057,1.0752610731190706,baseline
2043,medium_immigration,0.294212257986236,0.396203793783216,0.298050806117913,0.0115331421126354,50.4992429667618,0.6302673269748701,1.0545970855386406,0.07629626603470127,0.19400814718192066,0.43449371470955817,50.66406244203453,0.39226348058767974,0.7595148569055846,1.0769647261802766,baseline
2044,medium_immigration,0.293182300020861,0.397301313482955,0.297930481094208,0.0115859054019753,50.5194026496461,0.6318411298250419,1.0562581201653138,0.07612485143241768,0.19394489667464224,0.43458740284343583,50.6812894862793,0.3920646512994952,0.7595004836970911,1.078610506200687,baseline
2045,medium_immigration,0.292156463467602,0.398394453720351,0.297810624037858,0.0116384587741888,50.5394813169841,0.6333573815106739,1.057860888113212,0.07595498651285204,0.19388386007487107,0.4346807050107019,50.69844736268687,0.3918731267017475,0.7594866355359975,1.080197075902934,baseline
2046,medium_immigration,0.290970829621239,0.397980690241052,0.299535620953605,0.0115128591841046,50.5746141008076,0.6348617102348685,1.059453456206034,0.0756821016278757,0.19382507364289317,0.4362980076807528,50.74986510581563,0.3916831410365328,0.7594728957307016,1.0817735282384058,baseline
