t,price,births,fertility_rate,young_share,old_share,theta,average_age,n_home,young_homeownership_proxy,old_homeownership_proxy,aggregate_homeownership_proxy,age_share_15,age_share_25,age_share_35,age_share_45,age_share_55,age_share_65,age_share_75,age_share_85,boom_generation_age,parent_generation_age,child_generation_age,boom_generation_homeownership_proxy_level,parent_generation_homeownership_proxy_level,child_generation_homeownership_proxy_level,boom_generation_housing_burden_proxy_level,parent_generation_housing_burden_proxy_level,child_generation_housing_burden_proxy_level
33,-6,0.277386201115837,0.730425723002041,0.414165656454779,0.206074715179748,0.900410108762665,39.8252223659535,0.554429056679598,0.944474786140507,0.833117248110854,0.671274774237502,0.229062204206172,0.185103452248607,0.152023162628005,0.125139361295716,0.102597104441753,0.0835641696113339,0.0678287095989919,0.0546818359694224,28.5,53.5,3.5,0.946699725052043,0.855034688406066,NaN,0.00260345105163782,0.00253765623272435,NaN
34,-6,0.277171472700202,0.730425723002041,0.41438197706302,0.20615237164388,0.95,39.815465408279,0.554784823939685,0.944478782796774,0.833070775122139,0.671402592836461,0.229032404002814,0.185349573060206,0.152072147225573,0.124894962725025,0.102498541342501,0.0838653140123848,0.0679623537109239,0.0543247039205714,29.5,54.5,4.5,0.945153742863255,0.852638682329678,NaN,0.00262145551931389,0.00252304452075918,NaN
35,-6,0.277171233014309,0.730425723002041,0.414134083508967,0.206400593343406,0.95,39.8278410021884,0.554557673816039,0.944472990273547,0.83306064073893,0.671531762996656,0.228829422705635,0.185304660803331,0.152257258699703,0.124921184758394,0.102286879689531,0.0837753431005296,0.0681996182199807,0.0544256320228957,30.5,55.5,5.5,0.943554481825168,0.849620126010003,NaN,0.00263923551331757,0.00251384559519387,NaN
36,-6,0.277294316464001,0.730425723002041,0.414004409037329,0.206361758621273,0.95,39.8332268372665,0.554342705714511,0.944470431732694,0.833083860604311,0.67145905448575,0.228848433925294,0.185155975112035,0.152233143237496,0.125083745719599,0.102316943384302,0.0836093632580448,0.0681321723892027,0.0546202229740257,31.5,56.5,6.5,0.941900857480487,0.845604238263555,NaN,0.0026569253220017,0.00251015484621132,NaN
37,-6,0.277303472270737,0.730425723002041,0.414144706840687,0.206208925927032,0.95,39.826413662719,0.554465549478309,0.944473949129191,0.833094123291557,0.671384343635753,0.228962934849473,0.185181771991214,0.152119548381407,0.125070967782474,0.102455851068399,0.083638640926444,0.0680010097394793,0.0545692752611086,32.5,57.5,7.5,0.940191782644321,0.841548269057768,NaN,0.0026746396907434,0.00250648016322344,NaN
38,-6,0.277229299659416,0.730425723002041,0.414224240397396,0.206230939466743,0.95,39.823058905411,0.554597788734737,0.94447538213324,0.833079249135813,0.671419899921335,0.228959064472598,0.185265175924797,0.152133147488813,0.124971402103973,0.102440270543076,0.08374800957987,0.0680214259530011,0.0544615039338714,33.5,58.5,8.5,0.938426171468777,0.837457002520447,NaN,0.0026922874880428,0.00250280065750525,NaN
39,-6,0.277220642617719,0.730425723002041,0.414148962302748,0.206318069610715,0.95,39.8266620595062,0.554532771930153,0.944473527043762,0.833072679246758,0.671467771679067,0.228891796045729,0.185257166257019,0.152197659192878,0.124979283439868,0.102356025453791,0.0837330692153138,0.0681085796712981,0.0544764207241031,34.5,59.5,9.5,0.936602943696304,0.833335662475099,NaN,0.00270978701553873,0.00249910856011983,NaN
40,-6,0.277264783903001,0.730425723002041,0.41409563313531,0.206310966507093,0.95,39.8290426631777,0.554449942277136,0.944472531907415,0.833081711308042,0.671448717949048,0.228889207036215,0.185206426099094,0.152194110274517,0.12503477082548,0.1023645192576,0.08366587490552,0.0680977855758136,0.0545473060257598,35.5,60.5,10.5,0.933673043150529,0.829189936330456,NaN,0.00271557719974288,0.00249541315507378,NaN
41,-6,0.277271267306682,0.730425723002041,0.414138743516555,0.206258979927384,0.95,39.8269067345899,0.55448542652072,0.944473574721139,0.833085391007011,0.671418752201807,0.228930494849229,0.185208248667326,0.15215564410445,0.125034499965636,0.102412132485976,0.0836745875966551,0.0680445775564232,0.0545398147743053,36.5,61.5,11.5,0.92950220254949,0.82502600059086,NaN,0.00270976785605131,0.0024917179647568,NaN
42,-6,0.277245837313513,0.730425723002041,0.414172606889533,0.206259931857821,0.95,39.8254083707792,0.554536051209683,0.94447425184291,0.833080627467264,0.671429500371241,0.228933140503643,0.18523946638589,0.152155341930379,0.125001419871608,0.10241069945066,0.0837125174562699,0.0680508586783956,0.0544965557231557,37.5,62.5,12.5,0.925084224654887,0.820850548255472,NaN,0.00270395542690013,0.00248801889644537,NaN
