state_fips,year,first_births_total,n_counties_with_fertility,mean_age_first_birth,share_first_birth_30_plus,female_pop_15_44,native_female_pop_15_44,foreign_born_female_pop_15_44,net_migration_rate,international_migration_rate,n_counties_with_population,foreign_born_share_15_44,first_birth_rate_15_44,permits_total_pc,real_rent_index,housing_stock_growth,housing_demand_shifter,n_metros_housing,unemployment_rate,n_metros_controls
05,2018,13170,7,24.521564163857253,0.1727412377372817,488330.0,453245.0,35085.0,-0.0015205694871794871,0.00036443384615384615,39.0,0.07184690680482461,26.96946736837794,,,,,,,
05,2019,13066,7,24.5545309310424,0.17671818865758457,,,,,,,,,,,,,,,
05,2020,12749,7,24.690524655188643,0.18189676280492587,,,,,,,,,,,,,,,
05,2021,13301,7,24.835801795128184,0.1904368333208029,,,,,,,,,,,,,,,
05,2022,13473,7,25.01336008401989,0.19505666815111705,,,,,,,,,,,,,,,
05,2023,13299,7,24.98826967787052,0.19174399413489734,,,,,,,,,,,,,,,
05,2024,13357,7,25.144605902897357,0.1994456968630681,,,,,,,,,,,,,,,
06,2007,221982,36,25.684494697980014,0.2788333478074799,,,,,,,,,0.01315416,0.3143554322727273,0.009198390833333334,0.009198390833333334,22.0,0.031439852727272725,22.0
06,2008,216979,36,25.76031550891561,0.28275083204826273,,,,,,,,,0.007110618571428571,0.3244957527272727,-0.002324794166666666,-0.002324794166666666,22.0,0.03479314045454545,22.0
06,2009,207236,36,25.904080511860872,0.29116065638209576,,,,,,,,,0.005988487142857143,0.33543195863636366,0.020750635833333333,0.020750635833333333,22.0,0.051730397727272726,22.0
06,2010,201038,36,26.14184639702942,0.3027787167500671,7791883.0,5211197.371869078,2580685.628130922,2.6418e-05,0.00034583422222222223,45.0,0.33120179398624466,25.800952093351505,0.00558906,0.3518608618181818,0.03618418166666667,0.03618418166666667,22.0,0.058303923636363636,22.0
06,2011,195881,36,26.409644071900797,0.31854036393014123,7814934.0,5266223.844683059,2548710.1553169414,-0.0007137493333333332,0.0015504979999999998,45.0,0.3261332924010544,25.0649589619055,0.004412764285714286,0.3659671309090909,0.02283344666666667,0.02283344666666667,22.0,0.05522665454545454,22.0
06,2012,197581,36,26.66858905192807,0.3357003762052019,7846449.0,5333438.3014149815,2513010.698585019,-0.0005389888888888888,0.001624866888888889,45.0,0.3202736293302893,25.180944908964552,,,,,,,
06,2013,193108,36,26.96825099922841,0.3532168148756137,7877136.0,5403492.59448271,2473643.4055172903,-0.0005338908888888889,0.001925765111111111,45.0,0.31402827188933774,24.51500139136864,,,,,,,
06,2014,195834,36,27.264497055909597,0.3706558817621046,7937596.0,5506998.0,2430598.0,0.0017363751111111113,0.002144317111111111,45.0,0.30621336737218674,24.671701608396294,,,,,,,
06,2015,189805,36,27.475593198909408,0.3826506706356524,7977234.0,5576708.0,2400526.0,0.0018172813333333334,0.0025922182222222223,45.0,0.3009220990634097,23.793334882742563,,,,,,,
06,2016,188526,36,27.730328993597702,0.39751029052756653,7984132.0,5628709.0,2355423.0,0.0016023213333333332,0.0023877966666666665,45.0,0.295013033351653,23.61258556346513,,,,,,,
06,2017,181917,36,27.963444872573756,0.411781203471913,8023534.0,5707714.0,2315820.0,0.0023674437777777774,0.0017048235555555556,45.0,0.28862842732391986,22.672926917241206,,,,,,,
06,2018,176344,36,28.215218633239576,0.42951268133874704,8023145.0,5763182.0,2259963.0,0.0014406648888888888,0.0016635082222222221,45.0,0.2816804382819954,21.979410817079835,,,,,,,
06,2019,175464,36,28.387982869409107,0.4413268942005198,,,,,,,,,,,,,,,
06,2020,165503,36,28.54634646344175,0.4546260792070234,,,,,,,,,,,,,,,
06,2021,165877,36,28.76626653484811,0.4710418573521345,,,,,,,,,,,,,,,
06,2022,165727,36,28.850642988499157,0.47621098786558624,,,,,,,,,,,,,,,
06,2023,162280,36,28.985038220483116,0.48560518079245746,,,,,,,,,,,,,,,
06,2024,164769,36,29.10288355564457,0.4949170658133508,,,,,,,,,,,,,,,
08,2007,29399,12,25.885319370658863,0.28705062213000443,,,,,,,,,0.02297213,0.21906524000000002,0.02274268,0.02274268,6.0,0.02846203,6.0
08,2008,28737,12,25.823293960677873,0.2847202205171034,,,,,,,,,0.01273434,0.23397365,0.02182814,0.02182814,6.0,0.02487524166666667,6.0
08,2009,27878,12,25.957206415524784,0.2906950609799842,,,,,,,,,0.0098421,0.244608845,0.051289345,0.051289345,6.0,0.03921924166666667,6.0
08,2010,27199,12,26.197635850693043,0.3019229045185485,963208.0,830997.4312960582,132210.56870394177,-0.0006856507142857142,0.00039643,28.0,0.13726066301768858,28.2379299175256,0.012512139999999998,0.25946237833333335,0.05597531,0.05597531,6.0,0.049154011666666664,6.0
08,2011,26974,12,26.553217882219915,0.32279227322606957,972032.0,839473.1324824789,132558.8675175212,-0.000812005,0.0021118353571428572,28.0,0.13637294607329922,27.750115222544114,0.012177035,0.28033644166666666,0.059617985,0.059617985,6.0,0.04649348833333333,6.0
08,2012,26479,12,26.72872834944673,0.3304504776237773,981090.0,848362.0635206811,132727.93647931886,0.002005968214285714,0.0014619939285714285,28.0,0.13528619849281806,26.98936896716917,,,,,,,
08,2013,26546,12,26.887817260114517,0.34110588838243044,992516.0,859760.4728478644,132755.52715213565,0.004367776428571429,0.0012348125,28.0,0.1337565612565799,26.74616832373483,,,,,,,
08,2014,26425,12,27.121002825316932,0.3531503689309366,1007595.0,870791.0,136804.0,0.007701213928571428,0.0013945507142857142,28.0,0.1357728055419092,26.22581493556439,,,,,,,
08,2015,26562,12,27.249491699570815,0.3661620954747383,1023369.0,885864.0,137505.0,0.010704887857142856,0.0019126282142857142,28.0,0.1343650237597582,25.955447155424878,,,,,,,
08,2016,26081,12,27.431405945592577,0.37935654288562554,1038284.0,899694.0,138590.0,0.011292,0.001378345,28.0,0.13347985714891109,25.119331512380043,,,,,,,
08,2017,25354,12,27.637118277707657,0.38893267500197204,1053937.0,915936.0,138001.0,0.008995935714285714,0.0012456907142857144,28.0,0.1309385665367095,24.05646637322724,,,,,,,
08,2018,25003,12,27.777766697316324,0.4055514284685838,1074552.0,936885.0,137667.0,0.008059916428571429,0.0012338007142857143,28.0,0.12811571706162195,23.26830158056567,,,,,,,
08,2019,25437,12,27.9258560720997,0.4140821015843063,,,,,,,,,,,,,,,
08,2020,25476,12,28.119818651711416,0.4272254077563197,,,,,,,,,,,,,,,
08,2021,26285,12,28.39202971637816,0.45086554658550504,,,,,,,,,,,,,,,
08,2022,26160,12,28.461295805810394,0.45233170431957187,,,,,,,,,,,,,,,
08,2023,26378,12,28.517704177117295,0.4567443045719918,,,,,,,,,,,,,,,
08,2024,26990,12,28.52847333797703,0.45839201415339015,,,,,,,,,,,,,,,
09,2007,17473,8,27.171550522749385,0.36393274915584045,,,,,,,,,,0.21876714,-0.015114064,-0.015114064,6.0,0.031354120000000006,6.0
09,2008,17353,8,27.15962668967902,0.36420187558347256,,,,,,,,,,0.233313255,0.0175493,0.0175493,6.0,0.03208995,6.0
09,2009,16867,8,27.250489411098595,0.36728509070966975,,,,,,,,,,0.23209409,0.016784376,0.016784376,6.0,0.04754551333333334,6.0
09,2010,16523,8,27.43194322193306,0.3800158596501846,698931.0,582376.6066437778,116554.39335622215,0.000573025,0.000524235,8.0,0.1667609440076662,23.640387963904878,,0.24603123999999998,0.050435458,0.050435458,6.0,0.053643665,6.0
09,2011,15980,8,27.414049036921153,0.37440536795994994,695164.0,577708.575310396,117455.42468960395,-0.0011546687499999998,0.00273181875,8.0,0.16896074119143678,22.987381394893866,,0.24356057,0.062784176,0.062784176,6.0,0.05359888833333334,6.0
09,2012,15759,8,27.55895026727584,0.38746142553461516,692647.0,574815.4939209946,117831.50607900538,-0.0025390662500000003,0.0033813325,8.0,0.1701176877673698,22.751849065974444,,,,,,,
09,2013,15222,8,27.746058302654056,0.3992249042832742,690490.0,571916.4801579306,118573.51984206938,-0.00229894,0.00233564875,8.0,0.17172373219318074,22.04521426812843,,,,,,,
09,2014,15431,8,28.058226955738448,0.4187027621022617,688672.0,571563.0,117109.0,-0.0033400699999999997,0.0038093275,8.0,0.17005047395567122,22.406893267041493,,,,,,,
09,2015,14653,8,28.2908961420187,0.4369070324848154,686245.0,568160.0,118085.0,-0.0040703037499999995,0.00357050625,8.0,0.1720741134725936,21.35243244030922,,,,,,,
09,2016,14586,8,28.60760300870698,0.4588646114767585,681924.0,565502.0,116422.0,-0.00410868375,0.0031136312500000003,8.0,0.17072577002715844,21.38948035264927,,,,,,,
09,2017,14280,8,28.596358606442575,0.46120457079831934,678628.0,561737.0,116891.0,-0.0018421675,0.00309691,8.0,0.17224606117047925,21.042456249963163,,,,,,,
09,2018,13842,8,28.650303344964602,0.46199984286952755,674441.0,558564.0,115877.0,-0.00053802875,0.00355062,8.0,0.17181191534915582,20.52366330042213,,,,,,,
09,2019,13561,8,28.806356274611016,0.4807905987021606,,,,,,,,,,,,,,,
09,2020,13397,8,28.84388283832201,0.4821227580801672,,,,,,,,,,,,,,,
09,2021,14035,8,29.170716202208766,0.5142858904880656,,,,,,,,,,,,,,,
09,2022,14100,8,29.393759083758866,0.5274469454609929,,,,,,,,,,,,,,,
09,2023,13941,8,29.387740907969302,0.5231331700738828,,,,,,,,,,,,,,,
09,2024,13781,8,29.465967845657065,0.5350847537914519,,,,,,,,,,,,,,,
10,2007,4930,3,25.22119652596349,0.24117661784989858,,,,,,,,,,0.19420516,,,1.0,0.02277904,1.0
10,2008,4942,3,25.10694062181303,0.22966412727640628,,,,,,,,,,0.19131714,,,1.0,0.02951764,1.0
10,2009,4692,3,25.27610833525149,0.23550720289855073,,,,,,,,,,0.1741445,,,1.0,0.0437037,1.0
10,2010,4667,3,25.622348523034066,0.24898192243411185,179466.0,158293.90943710873,21172.090562891255,0.00159079,0.0003888466666666667,3.0,0.11797271105887051,26.004925724092587,,0.19607843,,,1.0,0.03982301,1.0
10,2011,4512,3,25.794991102393617,0.2588651981382979,179069.0,157610.2358474071,21458.764152592874,0.006880086666666667,0.0014995100000000001,3.0,0.11983517053534042,25.19699110398785,,0.24182075,,,1.0,0.04829932,1.0
10,2012,4313,3,25.977509603292372,0.27683721377231624,179437.0,158062.6993944758,21374.3006055242,0.007182336666666666,0.0013983566666666669,3.0,0.11911869127060863,24.036291288864614,,,,,,,
10,2013,4245,3,26.00706698303887,0.2810368640753828,179233.0,157258.42547486618,21974.574525133852,0.008125666666666668,0.0021377066666666664,3.0,0.12260339627821804,23.684254573655522,,,,,,,
10,2014,4317,3,26.431202238591617,0.29488098563817466,179620.0,158260.0,21360.0,0.009753693333333334,0.0015499633333333335,3.0,0.11891771517648368,24.034071929629217,,,,,,,
10,2015,4390,3,26.623234647835993,0.3068335025056948,179986.0,158474.0,21512.0,0.00945518,0.002007713333333333,3.0,0.11952040714277777,24.390785950018333,,,,,,,
10,2016,4269,3,26.78402408901382,0.31951250784727103,179902.0,157892.0,22010.0,0.008459949999999999,0.0015743600000000001,3.0,0.12234438749986104,23.72958610799213,,,,,,,
10,2017,4087,3,26.567776063371667,0.3117198580866161,180082.0,157200.0,22882.0,0.010244323333333333,0.0013246999999999998,3.0,0.12706433735742606,22.695216623538165,,,,,,,
10,2018,4047,3,26.750432190264398,0.3236965885841364,179238.0,156346.0,22892.0,0.012076473333333332,0.0013940933333333333,3.0,0.12771845256028297,22.57891741706558,,,,,,,
10,2019,4095,3,27.079731525518927,0.3326007045177045,,,,,,,,,,,,,,,
10,2020,4032,3,27.138764626984127,0.34672648015873014,,,,,,,,,,,,,,,
10,2021,4073,3,27.148293707095505,0.3501104419346919,,,,,,,,,,,,,,,
10,2022,4235,3,27.317473493270366,0.36245563565525385,,,,,,,,,,,,,,,
10,2023,4085,3,27.449204345410035,0.37870262888616896,,,,,,,,,,,,,,,
10,2024,4086,3,27.51786623641703,0.37665177777777775,,,,,,,,,,,,,,,
11,2007,4062,1,26.764032,0.393402,,,,,,,,,,,,,,,
11,2008,4218,1,26.899004,0.402086,,,,,,,,,,,,,,,
11,2009,4279,1,26.964478,0.401496,,,,,,,,,,,,,,,
11,2010,4226,1,27.429366,0.43611,153940.0,131770.09019432537,22169.90980567462,0.00337473,0.00115521,1.0,0.14401656363306886,27.45225412498376,,,,,,,
11,2011,4318,1,27.724988,0.462251,157829.0,134284.71996147363,23544.28003852637,0.01562293,0.00392026,1.0,0.14917588046890223,27.35872368195959,,,,,,,
11,2012,4428,1,28.302846,0.487805,161924.0,137732.20724453978,24191.79275546022,0.01602269,0.00537241,1.0,0.149402143940739,27.346162397173984,,,,,,,
11,2013,4319,1,28.816277,0.528363,166695.0,141510.83714463387,25184.16285536613,0.01671046,0.00730439,1.0,0.15107929365227588,25.909595368787308,,,,,,,
11,2014,4501,1,29.146301000000005,0.546101,171134.0,144880.0,26254.0,0.01103073,0.00788211,1.0,0.1534119461942104,26.301027265184008,,,,,,,
11,2015,4447,1,29.349224,0.558579,174954.0,147583.0,27371.0,0.01170967,0.00746682,1.0,0.1564468374544166,25.41810990317455,,,,,,,
11,2016,4516,1,29.518268,0.564438,177644.0,150441.0,27203.0,0.00933765,0.00510359,1.0,0.15313210691045012,25.421629776406746,,,,,,,
11,2017,4328,1,29.76756,0.588725,180338.0,152616.0,27722.0,0.00684499,0.00519771,1.0,0.15372245450210162,23.999378943982965,,,,,,,
11,2018,4190,1,30.188305,0.623628,183901.0,155589.0,28312.0,0.00378103,0.00511349,1.0,0.15395239830125992,22.78399791192,,,,,,,
11,2019,3928,1,30.400458,0.625509,,,,,,,,,,,,,,,
11,2020,3932,1,30.505468,0.627416,,,,,,,,,,,,,,,
11,2021,3891,1,30.724364,0.646877,,,,,,,,,,,,,,,
11,2022,3612,1,30.798173,0.646456,,,,,,,,,,,,,,,
11,2023,3454,1,30.831644,0.642733,,,,,,,,,,,,,,,
11,2024,3360,1,30.888988,0.648512,,,,,,,,,,,,,,,
12,2007,99508,34,25.085038385526794,0.23234307607428548,,,,,,,,,0.025467993333333338,0.21219466799999998,0.022712239999999998,0.022712239999999998,20.0,0.027042095999999998,20.0
12,2008,96668,34,25.220326248779326,0.2383828216472876,,,,,,,,,0.015349786666666665,0.2280169125,0.03413542,0.03413542,20.0,0.032394667,20.0
12,2009,91793,34,25.35465668719837,0.24236061700783285,,,,,,,,,0.01054307,0.24087436599999998,0.037037513333333334,0.037037513333333334,20.0,0.050526191,20.0
12,2010,88176,34,25.60026543865678,0.2536972244715115,3514410.0,2694817.7301504877,819592.269849512,0.0014129286274509804,0.0006002272549019608,51.0,0.23320906492114238,25.08984438355229,0.012056273333333334,0.2603207755,0.07201775333333332,0.07201775333333332,20.0,0.0565112635,20.0
12,2011,87672,34,25.836515638185507,0.2662878908089242,3517007.0,2698245.3510507974,818761.6489492026,0.005975066274509804,0.002717203137254902,51.0,0.23280068790002484,24.928014075604626,0.013332833333333334,0.2732872685,-0.04489087,-0.04489087,20.0,0.050984616,20.0
12,2012,87026,34,25.948274088732102,0.27148212577850295,3525835.0,2711851.7829314834,813983.2170685166,0.0071757103921568635,0.0026899209803921565,51.0,0.23086253811324597,24.682380202136514,,,,,,,
12,2013,86892,34,26.219444700145008,0.28592971182617505,3539465.0,2728069.3044395726,811395.6955604273,0.009548715490196077,0.002597396274509804,51.0,0.2292424690060298,24.549472872312624,,,,,,,
12,2014,87382,34,26.480184731180334,0.3004851659952851,3572729.0,2753516.0,819213.0,0.013081549999999999,0.002756324117647059,51.0,0.22929614868634032,24.458054333256175,,,,,,,
12,2015,88562,34,26.660373575111223,0.31022339951672273,3609641.0,2784867.0,824774.0,0.016697255882352942,0.0034573080392156863,51.0,0.22849197468667937,24.53484986457102,,,,,,,
12,2016,88460,34,26.91847720252091,0.3271535618697716,3640302.0,2809703.0,830599.0,0.019248109215686274,0.003938658431372549,51.0,0.22816760807207753,24.30018168822257,,,,,,,
12,2017,87538,34,27.014993569249924,0.3337750865566954,3691185.0,2842219.0,848966.0,0.01800058588235294,0.0038387552941176475,51.0,0.2299982255021084,23.715419303015157,,,,,,,
12,2018,86219,34,27.21731868106798,0.34596780664354726,3732548.0,2871517.0,861031.0,0.016519620000000002,0.004183450784313725,51.0,0.23068182914191593,23.099234088885126,,,,,,,
12,2019,85415,34,27.312240196967743,0.3543287980214248,,,,,,,,,,,,,,,
12,2020,83186,34,27.408307920551536,0.3651694943980959,,,,,,,,,,,,,,,
12,2021,85643,34,27.668928137933047,0.38130391814859355,,,,,,,,,,,,,,,
12,2022,91247,34,27.846838898824068,0.39008417158920294,,,,,,,,,,,,,,,
12,2023,91759,34,27.92808340761124,0.39560153891171435,,,,,,,,,,,,,,,
12,2024,93760,34,28.10300240896971,0.4060579877133106,,,,,,,,,,,,,,,
13,2007,57874,15,24.61772988169126,0.2115457508207485,,,,,,,,,0.04542061,0.293553854,-0.08078965,-0.08078965,5.0,0.032206672,5.0
13,2008,54176,15,24.730526556297995,0.21723617280714705,,,,,,,,,0.01751577,0.306663134,0.04830267,0.04830267,5.0,0.029403774,5.0
13,2009,51836,15,24.89409896840034,0.2245931204568254,,,,,,,,,0.00792001,0.311574454,0.03139046,0.03139046,5.0,0.047536684,5.0
13,2010,49679,15,25.113890946858834,0.23531056665794403,1921214.0,1665380.7045244768,255209.29547552322,-4.465067961165047e-05,0.00021729271844660194,103.0,0.1328375160057772,25.858129287002907,0.00932694,0.34336827400000003,0.06383181,0.06383181,5.0,0.04879985,5.0
13,2011,49838,15,25.230336268891207,0.2412217362053052,1932574.0,1673657.5206960498,258916.4793039502,-0.001906352718446602,0.00044160398058252424,103.0,0.13397493669269597,25.788404480242413,0.00907857,0.366735026,0.30112048,0.30112048,5.0,0.053354703999999996,5.0
13,2012,49007,15,25.388403856714344,0.24398575505540027,1941181.0,1680367.2977941365,260813.70220586358,-0.0024919923300970874,0.0013887716504854368,103.0,0.1343582603610192,25.245971395763714,,,,,,,
13,2013,48889,15,25.58907929434024,0.2538405267238029,1945995.0,1686829.2907434748,259165.70925652506,-0.002461670679611651,0.0010921688349514562,103.0,0.1331790211467784,25.122880582940862,,,,,,,
13,2014,47983,25,25.65622189387908,0.2585082381051622,1954843.0,1693129.0,261714.0,-2.9156310679611547e-05,0.0007955720388349515,103.0,0.13387980518128567,24.545705204970425,,,,,,,
13,2015,46588,25,25.695930106636904,0.2535418286683266,1964466.0,1701702.0,262764.0,0.0010544953398058253,0.0013202171844660193,103.0,0.13375848703922594,23.715350634727198,,,,,,,
13,2016,48883,25,26.059018468015466,0.2764764280833828,1974691.0,1711207.0,263484.0,0.003075464563106796,0.001498384563106796,103.0,0.1334304962143444,24.75475909901853,,,,,,,
13,2017,48852,25,26.162869558871698,0.2805617569802669,1985510.0,1719174.0,266336.0,0.004705516310679612,0.0008008079611650485,103.0,0.13413984316372116,24.604257848109555,,,,,,,
13,2018,48546,25,26.283102556791494,0.29001349709553825,1999418.0,1731956.0,267462.0,0.005636895631067961,0.0007311749514563108,103.0,0.1337699270487712,24.28006549906023,,,,,,,
13,2019,47742,25,26.323677190251768,0.2894935477566922,,,,,,,,,,,,,,,
13,2020,47352,25,26.472841625063353,0.3012121791054232,,,,,,,,,,,,,,,
13,2021,47487,25,26.605492069029417,0.30652590353149284,,,,,,,,,,,,,,,
13,2022,48613,25,26.647388441857117,0.30812742254129555,,,,,,,,,,,,,,,
13,2023,49495,25,26.781533231861804,0.32098184016567327,,,,,,,,,,,,,,,
13,2024,55025,25,27.31197630626079,0.3543843985097683,,,,,,,,,,,,,,,
15,2007,7786,4,25.835730507449266,0.274595715515027,,,,,,,,,,,,,,,
15,2008,7892,4,25.97725545527116,0.29004040851495183,,,,,,,,,,,,,,,
15,2009,7704,4,26.070287877985464,0.2908875273883697,,,,,,,,,,,,,,,
15,2010,7668,4,26.269953267214394,0.29316651395409493,260519.0,205478.83689701915,55040.16310298086,0.0006041460000000001,0.0009755699999999999,5.0,0.21127120518265793,29.433553790702405,,,,,,,
15,2011,7639,4,26.413274185102765,0.3010864123576385,261034.0,205734.83239529328,55299.16760470675,0.0038998159999999995,0.003962894,5.0,0.21184660850581438,29.264387014718388,,,,,,,
15,2012,7522,4,26.677612242089868,0.3141452536559426,262633.0,206559.39620216505,56073.603797834934,0.004722044,0.004809614,5.0,0.21350555260700269,28.64072679366264,,,,,,,
15,2013,7486,4,26.84871756011221,0.32273553059043547,263632.0,208457.8299913189,55174.17000868109,0.00516355,0.002732484,5.0,0.2092847985399386,28.395642410633002,,,,,,,
15,2014,6898,4,27.09111335198608,0.34299767990721947,265266.0,210197.0,55069.0,0.002838294,0.001747138,5.0,0.2075991646121252,26.004086464152962,,,,,,,
15,2015,7173,4,27.25358961145964,0.354523602816116,266402.0,212111.0,54291.0,0.002630876,0.0033876859999999996,5.0,0.20379351506370072,26.925473532480986,,,,,,,
15,2016,7044,4,27.556714656019306,0.3722319206416808,267443.0,212868.0,54575.0,0.002299466,0.0049030919999999995,5.0,0.20406217399595428,26.338322558451708,,,,,,,
15,2017,6837,4,27.484642576422406,0.36463383823314316,267092.0,212705.0,54387.0,-0.00084318,0.002443428,5.0,0.2036264657870696,25.597921315501775,,,,,,,
15,2018,6640,4,27.763403937801204,0.3853912664156626,266237.0,212170.0,54067.0,0.00011245399999999994,0.002297748,5.0,0.2030784601689472,24.940184872876422,,,,,,,
15,2019,6517,4,27.67630817707534,0.3716430618382691,,,,,,,,,,,,,,,
15,2020,6247,4,27.89082795677925,0.3942691448695374,,,,,,,,,,,,,,,
15,2021,5995,4,28.1654711971643,0.4160137150959133,,,,,,,,,,,,,,,
15,2022,6054,4,28.22258018599273,0.4117935586389164,,,,,,,,,,,,,,,
15,2023,5860,4,28.19138213088737,0.40153614880546074,,,,,,,,,,,,,,,
15,2024,5888,4,28.39775834646739,0.4169498215013587,,,,,,,,,,,,,,,
16,2007,9028,4,23.90186098958795,0.13757198050509525,,,,,,,,,,0.19972359,-0.0321452,-0.0321452,1.0,0.02516854,1.0
16,2008,9061,4,24.032115908067542,0.14490681105838207,,,,,,,,,,0.2153985,0.04567343,0.04567343,1.0,0.0304424,1.0
16,2009,8509,4,24.19179712856975,0.1534842315195675,,,,,,,,,,0.23869681,-0.03013776,-0.03013776,1.0,0.05231432,1.0
16,2010,8118,4,24.210581421286033,0.1517614866962306,281806.0,259537.33247465687,22268.66752534314,-0.001275675185185185,9.47951851851852e-05,27.0,0.07902126826732979,28.807051659652384,,0.24326088,0.03392824,0.03392824,1.0,0.04483638,1.0
16,2011,7726,4,24.467318213823454,0.16243858529640173,284042.0,261634.59345066315,22407.406549336854,-0.0071748233333333335,0.0007561555555555556,27.0,0.07888765235189463,27.200202786911795,,0.27667528,0.11362758,0.11362758,1.0,0.05273224,1.0
16,2012,7980,4,24.50626585,0.16741834686716792,285601.0,262444.3030365737,23156.696963426293,-0.007610174074074074,0.001296738148148148,27.0,0.08108058782506466,27.94107863767984,,,,,,,
16,2013,7800,4,24.67737192448718,0.1701285544871795,286975.0,263895.0481268914,23079.95187310861,-0.0046653362962962965,0.0014536677777777776,27.0,0.08042495643560801,27.180067950169875,,,,,,,
16,2014,7865,5,24.800890181945324,0.17736798664971393,289265.0,265270.0,23995.0,-5.0169999999999847e-05,0.0006678400000000001,27.0,0.08295161875788637,27.18960123070541,,,,,,,
16,2015,7635,5,24.94191229312377,0.18336610700720365,291004.0,267627.0,23377.0,-0.001117475185185185,0.0017094625925925925,27.0,0.08033222911025278,26.23675275941224,,,,,,,
16,2016,7523,5,25.06121203203509,0.19380575342283662,294390.0,270564.0,23826.0,0.008308115925925926,0.0020966344444444444,27.0,0.0809334556200958,25.55453649920174,,,,,,,
16,2017,7544,5,25.193332408669143,0.194459275980912,298150.0,273854.0,24296.0,0.011353087037037036,0.0009212848148148148,27.0,0.08148918329699815,25.302699983229918,,,,,,,
16,2018,7359,5,25.399782603478737,0.21429542138877564,304217.0,279385.0,24832.0,0.008577128518518518,0.0009041685185185186,27.0,0.08162594463820233,24.189969659815198,,,,,,,
16,2019,7563,5,25.54845968015338,0.20957301269337564,,,,,,,,,,,,,,,
16,2020,7615,5,25.7067629335522,0.22455654707813527,,,,,,,,,,,,,,,
16,2021,7978,5,25.949235534219106,0.23840583141138127,,,,,,,,,,,,,,,
16,2022,7997,5,26.064273764786794,0.2438414839314743,,,,,,,,,,,,,,,
16,2023,8201,5,26.08328232227777,0.2453361198634313,,,,,,,,,,,,,,,
16,2024,8328,5,26.13982928746398,0.24879910854947165,,,,,,,,,,,,,,,
17,2007,71349,19,25.46018870432662,0.2564017111942704,,,,,,,,,0.00996039,0.21398898444444445,0.0124799825,0.0124799825,9.0,0.03195571,9.0
17,2008,70303,19,25.54894520724578,0.2646827112214272,,,,,,,,,0.00420379,0.21907905333333333,0.028272372499999997,0.028272372499999997,9.0,0.028865962222222222,9.0
17,2009,68344,19,25.76242971934625,0.27623481310722225,,,,,,,,,0.00241262,0.22892323333333334,0.04535911,0.04535911,9.0,0.044729014444444444,9.0
17,2010,65073,19,25.99438322800547,0.29293270488528267,2543412.0,2088360.905125261,455051.09487473906,-0.0005279634375,0.000172345625,64.0,0.17891363840177646,25.58492293029993,0.00233611,0.2348744222222222,-0.022707810000000002,-0.022707810000000002,9.0,0.04730326666666667,9.0
17,2011,63343,19,26.205476653868622,0.30012799333785894,2536848.0,2081706.6298276463,455141.37017235364,-0.0040295725,0.000842126875,64.0,0.17941215641313696,24.969174345486998,0.00228161,0.24944463333333333,0.053259419999999995,0.053259419999999995,9.0,0.04826246888888889,9.0
17,2012,62147,19,26.360025254654285,0.31188943411588654,2528498.0,2076046.5547447,452451.44525530015,-0.0059912443749999995,0.00084269046875,64.0,0.17894079617832412,24.57862335663307,,,,,,,
17,2013,60401,19,26.57706012941839,0.32699768586612804,2519793.0,2072219.6940624355,447573.30593756447,-0.0054796542187499995,0.000907200625,64.0,0.17762304520155603,23.970619808849378,,,,,,,
17,2014,60864,21,26.838541742442164,0.34407871526682443,2513695.0,2071069.0,442626.0,-0.00624065625,0.0009456665625,64.0,0.17608580197677123,24.21296139746469,,,,,,,
17,2015,60140,21,26.91464098355504,0.34567682394413035,2503999.0,2063708.0,440291.0,-0.0066158384374999995,0.00098016625,64.0,0.1758351341194625,24.017581476669918,,,,,,,
17,2016,57906,21,27.186388328912376,0.3613787003764722,2486350.0,2056648.0,429702.0,-0.0052973359375,0.00081419109375,64.0,0.17282442134051923,23.2895610030768,,,,,,,
17,2017,55648,21,27.31398264568358,0.37151391406699247,2472580.0,2047931.0,424649.0,-0.00554652671875,0.0009667953125,64.0,0.17174328029831187,22.50604631599382,,,,,,,
17,2018,53912,21,27.487952671353316,0.3798411465721917,2457276.0,2041788.0,415488.0,-0.005459713125,0.000973651875,64.0,0.16908479145199806,21.93974140470993,,,,,,,
17,2019,52516,21,27.631340963287382,0.39186142309010585,,,,,,,,,,,,,,,
17,2020,50356,21,27.76790254897133,0.4008856519977758,,,,,,,,,,,,,,,
17,2021,49785,21,28.006367399959828,0.4186401892939641,,,,,,,,,,,,,,,
17,2022,48982,21,28.065289498366745,0.4184801864970806,,,,,,,,,,,,,,,
17,2023,48905,21,28.06470724997444,0.4195687164502608,,,,,,,,,,,,,,,
17,2024,48975,21,28.12132728806534,0.42329790270546197,,,,,,,,,,,,,,,
18,2007,35602,17,24.201645928936575,0.16544006215942925,,,,,,,,,0.02091802,0.22678492,-0.01844207,-0.01844207,9.0,0.03142119222222222,9.0
18,2008,34887,17,24.296327983460888,0.16957609808811305,,,,,,,,,0.01295023,0.23505305444444444,0.037148723333333335,0.037148723333333335,9.0,0.03587231222222222,9.0
18,2009,34311,17,24.201422100900587,0.16321280904083238,,,,,,,,,0.01062273,0.2374763977777778,-0.02042031,-0.02042031,9.0,0.05282862,9.0
