outer_iter,period,year,is_report_period,political_pass_through,vote_scale,demographic_scenario,age_col_requested,age_col_used,age_year,demographic_horizon_capped,price_guess,price_generated,vote,vote_resid,pressure,restriction,homeownership,housing_demand,abs_log_path_gap,abs_log_price_move,path_relaxation
9,53,2053,0,-0.006,0.02,published_baby_boom,104,104,2053,0,8.96078547285535,8.95485436701974,0.415308265738637,0.010545755400346,0.483305120058995,-0.00289983072035397,0.425044800216457,0.865752323952089,0.000662114901314748,0.0022858286589826,0.01
9,54,2054,0,-0.006,0.02,published_baby_boom,105,105,2054,0,8.96078547285535,8.95485436701974,0.415308265738637,0.010545755400346,0.483305120058995,-0.00289983072035397,0.424942076680835,0.865543108265173,0.000662114901314748,0.0022858286589826,0.01
9,55,2055,0,-0.006,0.02,published_baby_boom,106,106,2055,0,8.96078547285535,8.95485436701974,0.415308265738637,0.010545755400346,0.483305120058995,-0.00289983072035397,0.424835182274411,0.865325397263913,0.000662114901314748,0.0022858286589826,0.01
9,56,2056,0,-0.006,0.02,published_baby_boom,107,107,2056,0,8.96078547285535,8.95485436701974,0.415308265738637,0.010545755400346,0.483305120058995,-0.00289983072035397,0.424729814556116,0.86511079610208,0.000662114901314748,0.0022858286589826,0.01
9,57,2057,0,-0.006,0.02,published_baby_boom,108,108,2057,0,8.96078547285535,8.95528522085934,0.415113725361775,0.0103512150234838,0.475815200843718,-0.00285489120506231,0.424623241022354,0.864893738747232,0.000614002061371429,0.0022858286589826,0.01
9,58,2058,0,-0.006,0.02,published_baby_boom,109,109,2058,0,8.96078547285535,8.95528522085934,0.415113725361775,0.0103512150234838,0.475815200843718,-0.00285489120506231,0.424490185961189,0.864622745346633,0.000614002061371429,0.0022858286589826,0.01
9,59,2059,0,-0.006,0.02,published_baby_boom,110,110,2059,0,8.96078547285535,8.95528522085934,0.415113725361775,0.0103512150234838,0.475815200843718,-0.00285489120506231,0.424368361242412,0.864374625539863,0.000614002061371429,0.0022858286589826,0.01
9,60,2060,0,-0.006,0.02,published_baby_boom,111,111,2060,0,8.96078547285535,8.95528522085934,0.415113725361775,0.0103512150234838,0.475815200843718,-0.00285489120506231,0.424249412835689,0.864132363982949,0.000614002061371429,0.0022858286589826,0.01
9,61,2061,0,-0.006,0.02,published_baby_boom,112,112,2061,0,8.96078547285535,8.95568767607947,0.414922719592528,0.0101602092542373,0.468393599293457,-0.00281036159576074,0.424111512782204,0.863851501211491,0.00056906254607973,0.0022858286589826,0.01
9,62,2062,0,-0.006,0.02,published_baby_boom,113,113,2062,0,8.96078547285535,8.95568767607947,0.414922719592528,0.0101602092542373,0.468393599293457,-0.00281036159576074,0.423976816764011,0.863577165104857,0.00056906254607973,0.0022858286589826,0.01
9,63,2063,0,-0.006,0.02,published_baby_boom,114,114,2063,0,8.96078547285535,8.95568767607947,0.414922719592528,0.0101602092542373,0.468393599293457,-0.00281036159576074,0.423761175424738,0.863137964350697,0.00056906254607973,0.0022858286589826,0.01
9,64,2064,0,-0.006,0.02,published_baby_boom,115,115,2064,0,8.96078547285535,8.95568767607947,0.414922719592528,0.0101602092542373,0.468393599293457,-0.00281036159576074,0.423594300372319,0.862798076645211,0.00056906254607973,0.0022858286589826,0.01
9,65,2065,0,-0.006,0.02,published_baby_boom,116,116,2065,0,8.96078547285535,8.95608647823189,0.414778638563899,0.0100161282256084,0.462751121195137,-0.00277650672717082,0.423415455854975,0.862433822231808,0.000524532936778238,0.0022858286589826,0.01
9,66,2066,0,-0.006,0.02,published_baby_boom,117,117,2066,0,8.96078547285535,8.95608647823189,0.414778638563899,0.0100161282256084,0.462751121195137,-0.00277650672717082,0.422750868669555,0.861080240252357,0.000524532936778238,0.0022858286589826,0.01
9,67,2067,0,-0.006,0.02,published_baby_boom,118,118,2067,0,8.96078547285535,8.95608647823189,0.414778638563899,0.0100161282256084,0.462751121195137,-0.00277650672717082,0.422515925439735,0.860601724998085,0.000524532936778238,0.0022858286589826,0.01
9,68,2068,0,-0.006,0.02,published_baby_boom,119,119,2068,0,8.96078547285535,8.95608647823189,0.414778638563899,0.0100161282256084,0.462751121195137,-0.00277650672717082,0.422293047255142,0.860147782638567,0.000524532936778238,0.0022858286589826,0.01
9,69,2069,0,-0.006,0.02,published_baby_boom,120,120,2069,0,8.96078547285535,8.95638969049527,0.414459530995518,0.00969702065722666,0.450120218371702,-0.00270072131023021,0.422001784758851,0.859554559414836,0.000490678068188226,0.0022858286589826,0.01
